ImgPath,centroid1x,centroid1y,centroid1z,centroid2x,centroid2y,centroid2z,centroid3x,centroid3y,centroid3z,centroid4x,centroid4y,centroid4z,centroid5x,centroid5y,centroid5z,centroid6x,centroid6y,centroid6z,cx0,cx11,cx12,cx13,cx14,cx15,cx16,cx23,cx24,cx25,cx26,cx27,cx28,cy0,cy11,cy12,cy13,cy14,cy15,cy16,cy23,cy24,cy25,cy26,cy27,cy28,cz0,cz11,cz12,cz13,cz14,cz15,cz16,cz23,cz24,cz25,cz26,cz28,label
../kotu/Test Data/Dataset82/75\1_150.jpg,0.662210226,0.240841419,0.110408244,0.689769685,0.242607137,-0.210045442,0.564911008,0.716154198,0.021024971,0.7415905,0.7361812,0.063679124,0.607107659,0.552260617,0.04418295,0.70213,0.577400515,-0.083812813,0.651292622,0.686051726,0.649496794,0.687801301,0.651913881,0.695456028,0.685220003,0.678858578,0.631568849,0.741479695,0.540257335,0.804433227,0.52290684,0.288627476,0.361318856,0.350678325,0.237936825,0.234383881,0.128565729,0.13746205,0.624246597,0.61698842,0.746636093,0.689115107,0.837660909,0.842359066,-0.149284944,0.266172022,0.110987335,-0.235926956,0.138698816,-0.217905581,0.08153858,-0.080880783,0.080802158,0.005746135,-0.059240643,0.041513398,75
../kotu/Test Data/Dataset82/75\1_178.jpg,0.620297611,0.622431616,-0.259595086,0.774009168,0.628916462,0.028480344,0.68569986,0.29599756,0.195069292,0.681909819,0.335312247,0.329706144,0.679293732,0.433342258,-0.015402904,0.709090769,0.435580671,0.086018958,0.762411475,0.743382096,0.672262371,0.77718401,0.607976675,0.801461399,0.580653787,0.701014698,0.684134603,0.682875514,0.681484222,0.661839247,0.691480756,0.630535483,0.584855914,0.59401226,0.621507585,0.607908428,0.680385888,0.66537416,0.40210703,0.405045152,0.319779068,0.300969362,0.284050643,0.181978166,-0.078008324,0.628612339,-0.211436599,0.020714119,-0.269196808,0.167176127,-0.298151851,0.034846816,-0.035126854,0.325659275,0.20035474,0.41997999,75
../kotu/Test Data/Dataset82/75\1_180.jpg,0.62768656,0.239510804,-0.32411098,0.631239355,0.242495298,0.026928493,0.529192626,0.780610979,-0.129123973,0.738245587,0.741244952,0.170954491,0.606018424,0.623516033,-0.165324246,0.700428824,0.572824577,0.108085675,0.67665267,0.642814159,0.635903418,0.636431634,0.633438468,0.61447227,0.613717794,0.66923517,0.641806245,0.789237142,0.540345609,0.756264448,0.405426025,0.290178657,0.378773987,0.38790074,0.235962033,0.227036297,0.112749875,0.103595376,0.655980587,0.664672911,0.683719158,0.817974448,0.88403511,0.859185576,-0.069754027,0.26131019,-0.224167839,0.063631803,-0.353217095,-0.055550065,-0.394948006,0.098056957,-0.09856151,0.153496325,-0.173243389,-0.115567021,75
../kotu/Test Data/Dataset82/75\1_2.jpg,0.421769867,0.292288333,0.053977455,0.411999057,0.28834337,-0.516810497,0.321879377,0.721339206,0.166850835,0.584840198,0.750636836,-0.194741254,0.383069833,0.571916719,0.145098895,0.49445651,0.596024096,-0.267219931,0.454853952,0.447358847,0.450875849,0.401931733,0.419511914,0.386706591,0.394921839,0.456507862,0.427235901,0.579502821,0.271097749,0.718509912,0.26730448,0.325619489,0.404088616,0.400231361,0.281361878,0.28584376,0.179579616,0.190789878,0.624930799,0.625936449,0.759052873,0.689582348,0.867926836,0.848498821,-0.171426803,-0.174555406,0.150646806,-0.551763356,0.112132698,-0.606676698,-0.10084714,-0.165695786,0.165625364,-0.24397257,0.119024515,0.215902627,75
../kotu/Test Data/Dataset82/75\1_273.jpg,0.644848526,0.303778936,0.069117126,0.648060461,0.302430838,-0.347190231,0.57073307,0.678861598,0.108462467,0.759138604,0.698879083,-0.122991336,0.612749279,0.547459284,0.103012516,0.700697045,0.5705688,-0.181586501,0.660115421,0.669886827,0.657704532,0.638128757,0.639675915,0.636165798,0.637165129,0.675064504,0.645181417,0.757139802,0.535361886,0.845211506,0.531655908,0.326071173,0.405172884,0.397593915,0.298113734,0.300605744,0.204005897,0.21313715,0.600811243,0.600390136,0.705722272,0.644393802,0.790103734,0.791800857,-0.08064682,-0.083383277,0.133908734,-0.376028836,0.109439127,-0.406373084,-0.035996482,-0.117847167,0.117778949,-0.167743564,0.057349864,0.150258586,75
../kotu/Test Data/Dataset82/75\1_28.jpg,0.502825767,0.262863447,0.134585301,0.516635478,0.252825509,-0.351157288,0.709160566,0.803158144,0.18947504,0.282480637,0.782939474,-0.136679971,0.579013864,0.625796686,0.210827038,0.406340102,0.600449642,-0.203752632,0.446918756,0.526769996,0.514892578,0.50469929,0.49550122,0.518437147,0.498083502,0.480678052,0.51906848,0.21157226,0.703080535,0.1551916,0.905332685,0.310908496,0.397740722,0.396459907,0.245856196,0.256164551,0.114879608,0.135965884,0.675929666,0.672485173,0.727678537,0.808444977,0.945210218,0.928544283,0.074128754,-0.044510331,0.301760823,-0.399220884,0.181942865,-0.408522666,-0.079947785,-0.187020391,0.186581969,-0.178509191,0.144138321,0.237704828,75
../kotu/Test Data/Dataset82/75\1_295.jpg,0.505450199,0.263350169,-0.565193464,0.525761763,0.261792392,-0.055451239,0.654672345,0.754046182,-0.135866396,0.298737407,0.767882486,0.197530831,0.565785319,0.587671707,-0.235194147,0.429882487,0.611612489,0.122915873,0.572002649,0.510696292,0.493127912,0.537654757,0.515518665,0.52893424,0.50770402,0.475992858,0.49915725,0.30295831,0.705070794,0.117261052,0.75978899,0.312831074,0.389735907,0.403079957,0.260072887,0.255468339,0.13556838,0.131502211,0.657346785,0.661565185,0.787754774,0.69836998,0.858545899,0.902203381,-0.167114183,0.268625319,-0.381621331,0.000440454,-0.611403883,-0.211574614,-0.70255518,0.145882502,-0.146442547,0.178084671,-0.177518561,-0.083638079,75
../kotu/Test Data/Dataset82/75\1_366.jpg,0.647403399,0.187595139,-0.231731961,0.704979261,0.178787212,0.050527314,0.591775298,0.798859835,0.008183792,0.825909098,0.730136414,0.015145435,0.644675771,0.623198817,-0.105037113,0.782342176,0.545238932,0.022281431,0.692719102,0.734233975,0.66536808,0.718559563,0.644051611,0.662144244,0.632790506,0.749525785,0.688408792,0.863266766,0.580250442,0.864934742,0.50666666,0.197983503,0.327532351,0.345225662,0.151140273,0.177879751,0.057689011,0.039680004,0.668679297,0.69656086,0.639505148,0.82780993,0.882224798,0.872208714,-0.110831924,0.035564896,-0.18784906,0.082948275,-0.262740314,0.011660784,-0.24460651,0.073178895,-0.073619954,-0.063307486,-0.053642325,0.151813656,75
../kotu/Test Data/Dataset82/75\1_395.jpg,0.732337813,0.227480958,-0.207399418,0.718637168,0.268249909,0.133812323,0.792515278,0.708557089,-0.051764078,0.613224049,0.733673116,0.093752161,0.758506179,0.546396206,-0.096994109,0.673680186,0.581891646,0.119157014,0.726320922,0.701949477,0.724186659,0.726901412,0.740348876,0.727060616,0.732477903,0.699783921,0.727554679,0.61930716,0.823777199,0.520581067,0.826213956,0.28793627,0.384398073,0.357996196,0.248308539,0.224835336,0.172043115,0.099611342,0.617740214,0.617261171,0.743536651,0.663931251,0.839742482,0.844478846,0.031565573,0.09089347,-0.131876662,0.167193338,-0.234020248,0.067135602,-0.256301343,0.094900973,-0.095301613,0.095462039,-0.063804053,0.003813432,75
../kotu/Test Data/Dataset82/75\1_428.jpg,0.652070741,0.332798501,-0.04645739,0.609501719,0.332352718,-0.041211252,0.683885336,0.722790023,-0.10534645,0.597432772,0.701046407,-0.023312459,0.663983385,0.590436657,-0.012307997,0.588754714,0.599877159,-0.010733546,0.636822104,0.60100776,0.666767657,0.606464863,0.65179646,0.621032536,0.637648106,0.595557213,0.650721371,0.569699168,0.674461126,0.627041936,0.72647351,0.363292158,0.420174539,0.421381712,0.333271116,0.331840694,0.243612498,0.245173097,0.636169434,0.628139794,0.743287504,0.721788466,0.723682284,0.818441808,0.127855048,-0.057559136,-0.009300818,-0.040613379,-0.047751006,-0.063197978,-0.082320347,-0.003759789,0.003320577,-0.008618452,-0.030943749,-0.288416177,75
../kotu/Test Data/Dataset82/75\1_449.jpg,0.402083923,0.269464314,0.200976328,0.398554087,0.251511921,-0.316173409,0.735469043,0.744264305,0.149181878,0.486915112,0.728435596,-0.102834804,0.604668826,0.580837627,0.198472857,0.499972294,0.541158547,-0.17843427,0.399380744,0.470999181,0.471433848,0.394141197,0.398201644,0.330521882,0.336616278,0.588602662,0.609310329,0.440315038,0.7332623,0.431827635,0.8638345,0.33104232,0.350809783,0.372532189,0.253898472,0.266680956,0.14982751,0.169179797,0.592214525,0.609548688,0.680451334,0.760432005,0.912640929,0.862812221,0.036909699,-0.010564984,0.302975565,-0.363615274,0.261246383,-0.347541571,0.038707037,-0.180146813,0.179830059,-0.117792614,0.112612948,0.155102625,75
../kotu/Test Data/Dataset82/75\1_464.jpg,0.337860237,0.471089145,-0.402234082,0.341715723,0.400403619,-0.022719418,0.335826387,0.756122033,-0.005374971,0.161317423,0.782295446,0.135918225,0.336517413,0.628242224,-0.109917141,0.249090319,0.633955936,0.092056087,0.408158839,0.340548009,0.362521946,0.336768776,0.318377256,0.347830385,0.332681507,0.245418996,0.269283861,0.161303952,0.377746433,0.077229321,0.360448867,0.45150423,0.450597167,0.485826522,0.414945036,0.498689473,0.335668653,0.428751439,0.662552953,0.678957701,0.788717687,0.719942451,0.895615697,0.869465947,-0.051591896,0.17181842,-0.196776792,0.008914706,-0.410039872,-0.117304966,-0.599885583,0.09329772,-0.093706489,0.142638534,-0.039268143,0.11684972,75
../kotu/Test Data/Dataset82/75\1_480.jpg,0.264034569,0.217131098,-0.192476238,0.334132195,0.224561274,-0.025190147,0.22482954,0.671149095,0.227041433,0.372601042,0.66099906,-0.223167364,0.248469681,0.535151531,-0.022256871,0.353218098,0.501510322,-0.121509034,0.311256021,0.338354856,0.251932025,0.356251985,0.250198245,0.307789743,0.289973438,0.326843619,0.266535789,0.39445582,0.226941228,0.396503687,0.181011602,0.268303424,0.330716193,0.334165007,0.219452143,0.202295154,0.123515487,0.114933133,0.56864351,0.580597699,0.605171263,0.690691888,0.809182405,0.742157698,-0.287185848,-0.322654247,-0.171043664,0.006261006,-0.219055846,-0.064152189,-0.187329203,0.046275098,-0.046730921,-0.393122941,0.151003972,0.576851249,75
../kotu/Test Data/Dataset82/75\1_49.jpg,0.533685346,0.258825322,0.06192409,0.536309302,0.260419438,-0.40454941,0.412579944,0.724238197,0.212945034,0.644884308,0.778915207,-0.170560663,0.466986219,0.563271791,0.174086437,0.568875154,0.612781982,-0.213689422,0.508134186,0.539070368,0.531072915,0.531023502,0.532328904,0.538834035,0.537654221,0.530772388,0.499682128,0.636782706,0.370203614,0.767097831,0.367854089,0.289877057,0.391732931,0.378084987,0.260401636,0.259332746,0.129123747,0.139058232,0.653408289,0.641460896,0.793204725,0.670269489,0.890132606,0.860984206,-0.046806246,-0.165488243,0.168180689,-0.446759045,0.111032628,-0.472014666,-0.093441047,-0.146759316,0.146579966,-0.199434429,0.207498655,0.284756482,75
../kotu/Test Data/Dataset82/75\1_497.jpg,0.520350834,0.23860533,0.066142643,0.52794222,0.230670194,-0.360432078,0.416243831,0.739268899,0.154330547,0.665278693,0.741858006,-0.151714861,0.475677808,0.568078399,0.148113181,0.581500073,0.581082781,-0.193062827,0.495725423,0.538850665,0.524913311,0.522534132,0.516407967,0.522441864,0.519731224,0.547205389,0.512035131,0.658444166,0.390084982,0.790186524,0.346611381,0.281799674,0.361564159,0.364534378,0.225568235,0.228978783,0.104878187,0.12230283,0.638575494,0.642881393,0.74310869,0.696819425,0.843889832,0.878105879,-0.049087301,-0.140997693,0.168342575,-0.397058606,0.11588227,-0.419196039,-0.085796915,-0.13270916,0.132644147,-0.181437731,0.143352821,0.186994672,75
../kotu/Test Data/Dataset82/75\1_501.jpg,0.545111001,0.268770089,0.10903037,0.549476822,0.297786117,0.222429613,0.441939423,0.748849074,-0.123902959,0.581068893,0.723065257,0.051387516,0.501598269,0.591302305,-0.045639583,0.566249748,0.566103498,0.11318187,0.568397224,0.548371851,0.541624725,0.553651869,0.549009442,0.546406746,0.544698834,0.537171841,0.519311726,0.613205552,0.443858355,0.592829287,0.362648189,0.312985867,0.39198643,0.37892434,0.293496042,0.245628297,0.207875878,0.181757629,0.642074227,0.631499231,0.664249837,0.763483346,0.862871706,0.851564646,0.147187233,0.054662127,0.054362994,0.244130492,0.075852245,0.183113158,0.19687587,0.064104803,-0.064570628,0.035395619,-0.126711115,-0.180427134,75
../kotu/Test Data/Dataset82/75\1_531.jpg,0.584490856,0.233763436,-0.008163533,0.58263878,0.231918891,-0.369260848,0.333931595,0.693309049,0.084803207,0.596815089,0.721936603,-0.116786922,0.413081775,0.520496825,0.080087323,0.520015657,0.556631595,-0.177140266,0.512569845,0.50486058,0.503691912,0.575686634,0.583714306,0.667369127,0.666066349,0.461860776,0.436409891,0.593325615,0.299143523,0.735258877,0.266241372,0.213416129,0.330612153,0.325022578,0.213531971,0.21901992,0.15161255,0.157247812,0.611676574,0.604565024,0.727606058,0.631902874,0.826527178,0.843459249,-0.096032329,-0.07575129,0.094664566,-0.38264364,0.026047202,-0.468327582,-0.145202368,-0.112772658,0.112838879,-0.161836818,0.032758523,0.10881222,75
../kotu/Test Data/Dataset82/75\1_545.jpg,0.294776132,0.274631272,-0.256698519,0.371088574,0.276686897,-0.054427477,0.352376511,0.692828397,-0.30491556,0.309375823,0.686640362,0.413484529,0.317602724,0.548066994,-0.247024886,0.347926617,0.573477586,0.134888413,0.337379515,0.37805137,0.284976155,0.397400618,0.279352009,0.337813735,0.320000231,0.361638516,0.303109825,0.304089963,0.364722192,0.262398988,0.389297515,0.307194948,0.380152047,0.384614527,0.26895529,0.265885353,0.180953354,0.173393935,0.625908971,0.618793249,0.714371741,0.640793204,0.719640374,0.818898737,-0.300312519,0.803336442,-0.188292652,-0.057597846,-0.287620306,-0.073232681,-0.294182599,0.074651852,-0.074680723,0.362465292,-0.478101283,-0.361964673,75
../kotu/Test Data/Dataset82/75\1_575.jpg,0.668952823,0.395379106,0.163014852,0.670764108,0.39471669,-0.214205275,0.569428722,0.730625053,0.13298476,0.728348513,0.76006345,-0.14607991,0.607450565,0.613140285,0.160179925,0.675929745,0.637726823,-0.146013918,0.629036605,0.658422649,0.652127683,0.661454558,0.665041685,0.692415118,0.6896891,0.644819379,0.635522902,0.724547207,0.534701109,0.815678954,0.538062155,0.404887259,0.477013528,0.477505088,0.388106406,0.38701126,0.319030136,0.321620971,0.663889766,0.659354806,0.772277176,0.702560961,0.844023407,0.829959393,0.021106623,-0.160215944,0.219211742,-0.243934289,0.206790715,-0.238663569,0.063042097,-0.122440465,0.122229911,-0.155583322,0.139098123,0.137626246,75
../kotu/Test Data/Dataset82/75\1_614.jpg,0.407408834,0.219958146,-0.434018145,0.39346381,0.227543106,0.008759867,0.276082863,0.725206753,-0.122576654,0.497022917,0.671420336,0.225550083,0.358738114,0.564712187,-0.189392308,0.449722419,0.524130702,0.120180762,0.397726655,0.395762444,0.405613333,0.399178058,0.416790575,0.385450929,0.399822593,0.417608589,0.393912792,0.535796225,0.276688218,0.537663937,0.15764758,0.274600595,0.353124321,0.351370811,0.219534755,0.215606928,0.109970242,0.0928967,0.597729385,0.609602869,0.621538401,0.73316288,0.794993222,0.832854509,-0.125517875,0.349084377,-0.312277019,0.04919767,-0.470625013,-0.055894483,-0.519152403,0.109008022,-0.109499052,0.21855785,-0.146400854,-0.111830056,75
../kotu/Test Data/Dataset82/75\1_621.jpg,0.185317715,0.263578147,-0.195135097,0.266431401,0.259393642,-0.046726499,0.220918541,0.647893071,-0.365633642,0.254116307,0.640531639,0.368035787,0.20843633,0.511845887,-0.212121482,0.267982105,0.531634192,0.122153801,0.231271088,0.276225328,0.190061927,0.285212338,0.168097764,0.237856537,0.197793454,0.270448655,0.212948218,0.257272333,0.222298846,0.234627932,0.22750856,0.273664296,0.356704712,0.362222254,0.244846076,0.249598861,0.176630139,0.178913325,0.582410157,0.575247288,0.655787706,0.598068118,0.683397055,0.770363808,-0.193861499,0.702185631,-0.1177302,-0.06561055,-0.206623942,-0.039108619,-0.261051148,0.042587172,-0.042667463,0.359334558,-0.475966781,-0.57826668,75
../kotu/Test Data/Dataset82/75\1_625.jpg,0.442329536,0.25162215,-0.525184522,0.497580558,0.250674506,-0.277675748,0.497554312,0.714345614,-0.3469118,0.384708732,0.727374176,0.431359639,0.456284275,0.556439916,-0.330105844,0.449395547,0.587149262,0.107808948,0.487473905,0.505170166,0.425503969,0.505232155,0.439295441,0.482339352,0.462189198,0.464029282,0.422650188,0.378987193,0.520698667,0.311109722,0.549314082,0.326568872,0.384901524,0.389565229,0.247391641,0.243761659,0.119730353,0.121539563,0.634898365,0.626147389,0.741647899,0.65360713,0.805576265,0.863282323,-0.494303286,0.782848418,-0.41648683,-0.26406613,-0.552927792,-0.381157458,-0.606138945,0.108207852,-0.108177997,0.403022647,-0.465652704,-0.4669047,75
../kotu/Test Data/Dataset82/75\1_630.jpg,0.644324044,0.255695442,-0.264077579,0.63071086,0.272071143,0.214894094,0.726715386,0.626120269,-0.028133808,0.486587783,0.632258773,0.228106936,0.671528081,0.492943952,-0.143828666,0.567049623,0.517065545,0.170895301,0.666796744,0.614015937,0.615571439,0.656114638,0.685411334,0.622002006,0.63198936,0.598649442,0.62695241,0.488483489,0.772060394,0.372630417,0.781133354,0.280084163,0.342331707,0.339346319,0.275382251,0.252709061,0.198499471,0.175030947,0.568955839,0.573802829,0.639909089,0.565682709,0.687911391,0.73887527,-0.088810153,0.289983988,-0.271086127,0.245801017,-0.311181962,0.280532181,-0.209964648,0.126597434,-0.127038866,0.267739385,-0.033361007,0.075998448,75
../kotu/Test Data/Dataset82/75\1_679.jpg,0.731555303,0.248654326,-0.033704561,0.814314405,0.281832715,-0.433851411,0.785991212,0.805587133,0.219300695,0.608921031,0.792360206,-0.115453693,0.734865308,0.625255525,0.116129771,0.687896371,0.625122984,-0.186444953,0.724925399,0.774380922,0.727428019,0.810104966,0.721463203,0.858457327,0.745774686,0.711246252,0.701553941,0.578061938,0.775613964,0.537454903,0.880805731,0.330925286,0.434064269,0.388524711,0.273537159,0.248060286,0.137896717,0.10937798,0.696221352,0.676653087,0.745083332,0.810588777,0.935775936,0.929519534,-0.199225053,-0.076151662,0.016537391,-0.447012633,-0.009977749,-0.565416157,-0.107673325,-0.113219008,0.112883411,-0.156990409,0.218968511,0.326050162,75
../kotu/Test Data/Dataset82/75\1_7.jpg,0.453428129,0.282290628,0.099302602,0.452206324,0.272936871,-0.363527079,0.315986077,0.733662864,0.22237126,0.586071213,0.783215006,-0.177090958,0.376449019,0.582239807,0.183235849,0.497677277,0.624378115,-0.22930184,0.462029546,0.456648499,0.451484561,0.442597985,0.449000686,0.457372487,0.459799141,0.448190749,0.41071102,0.588192582,0.267151475,0.721830308,0.270095736,0.315563649,0.401409239,0.40533942,0.266845167,0.27743426,0.150556207,0.164098203,0.675680518,0.669267714,0.796044588,0.672112286,0.877919912,0.859608591,-0.04293938,-0.13397707,0.193080619,-0.399191946,0.148158923,-0.400779575,-0.043331735,-0.151980206,0.151810244,-0.245315596,0.204816684,0.310486853,75
../kotu/Test Data/Dataset82/75\1_702.jpg,0.533484598,0.241302351,0.088985613,0.536773423,0.240956177,-0.407673856,0.410681764,0.676754912,0.214300106,0.645941973,0.729759157,-0.169589688,0.464424292,0.526764045,0.169801205,0.571572502,0.574384848,-0.214009394,0.50834322,0.542754829,0.529608786,0.527242482,0.531898141,0.540322959,0.538946867,0.532678187,0.497501612,0.639284492,0.366162479,0.76586324,0.368381202,0.270760894,0.365738869,0.355224222,0.240106583,0.241678536,0.117023081,0.127004296,0.612920284,0.601229489,0.744495392,0.623838425,0.831861794,0.805196822,-0.044455707,-0.157487005,0.1682854,-0.446247309,0.136146322,-0.486028135,-0.037474882,-0.14242442,0.14229311,-0.208857641,0.198825106,0.301782101,75
../kotu/Test Data/Dataset82/75\1_71.jpg,0.491318345,0.278237373,-0.379905879,0.484991044,0.287410527,0.196220576,0.651187519,0.742457827,-0.123505656,0.339325329,0.775011639,0.244352495,0.57256345,0.581104259,-0.203938151,0.431141247,0.617376387,0.227290268,0.491365612,0.467088252,0.479089558,0.492398024,0.498686761,0.495486856,0.496178716,0.486330569,0.524496257,0.340004921,0.714104533,0.191640496,0.714961767,0.324060202,0.407970548,0.396862566,0.283553839,0.27464807,0.170707196,0.163201481,0.657952964,0.655398905,0.786205649,0.691051304,0.880876303,0.880923271,0.030059461,0.326065928,-0.269347668,0.254103094,-0.435446709,0.059679385,-0.434923261,0.177102983,-0.177551985,0.229888573,-0.164914802,-0.028050181,75
